PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
HeI8H,r1bqk1nr/pppp1ppp/2n5/8/1bB1P3/2P2N2/P4PPP/RNBQK2R b KQkq - 0 6,b4e7 d1d5 g8h6 c1h6,1898,74,96,3691,advantage opening short,https://lichess.org/M2rppfFw/black#Some(11),Scotch_Game Scotch_Game_Scotch_Gambit
4Ujfb,N1bk1b1r/pp1p1ppp/5n2/4q3/8/4B3/P1P1PPPP/R2QKB1R w KQ - 2 12,e3d4 f8b4 c2c3 b4c3 d4c3 e5c3 d1d2 c3a1,1516,77,97,16836,crushing deflection fork opening veryLong xRayAttack,https://lichess.org/eRVJx0AX#Some(22),Englund_Gambit_Complex Englund_Gambit_Complex_Englund_Gambit
6NDFo,2kr1b1r/ppp1pppp/2n5/8/2P1n3/1P1qBN1P/P2N1PP1/R2Q1RK1 b - - 2 13,c6b4 f3e5 e4d2 e5d3,1739,75,90,1640,advantage opening short,https://lichess.org/OaQKyC8q/black#Some(25),Scandinavian_Defense Scandinavian_Defense_Modern_Variation
TZp5E,r1bqk2r/ppp2ppp/3p3n/2b1N3/2BnP3/8/PPPP1PPP/RNBQ1RK1 w kq - 0 7,e5d3 c8g4 f2f3 d4f3,1926,75,93,1881,advantage doubleCheck kingsideAttack opening short,https://lichess.org/rKIpHDlb#Some(12),Ruy_Lopez Ruy_Lopez_Bird_Variation
ifqmP,rnb1kbnr/1p3ppp/p3p3/q2pP3/N2B4/2P2N2/PP3PPP/R2QKB1R b KQkq - 0 9,b8c6 d4b6 a5a4 d1a4,1794,76,96,12944,crushing opening short trappedPiece,https://lichess.org/BHkhOps5/black#Some(17),Rat_Defense Rat_Defense_Small_Center_Defense
ELWcm,r2q1rk1/ppp1npbp/4bnp1/8/2Pp4/PPNP1N2/1B2BPPP/2RQ1RK1 w - - 0 13,c3e4 f6e4 d3e4 d4d3 b2g7 d3e2 d1e2 g8g7,1577,75,94,13032,advancedPawn advantage opening veryLong,https://lichess.org/5uIGg3iJ#Some(24),English_Opening English_Opening_Anglo-Indian_Defense
MM9SF,r1bqkbnr/pp1p2pp/2p5/1B2n3/4R3/8/PPPP1PPP/RNBQ2K1 b kq - 0 7,c6b5 d1h5 g7g6 h5e5,1675,74,100,362,advantage fork opening pin short,https://lichess.org/4x4Bjz30/black#Some(13),Ruy_Lopez Ruy_Lopez_Schliemann_Defense
ZWBee,r2q1rk1/ppp1b1pp/4b3/4Pp2/4p3/3B4/PPPN2PP/R1BQ1RK1 w - - 0 13,d3c4 d8d4 g1h1 e6c4 d2c4 d4c4,1764,75,96,1193,advantage long opening,https://lichess.org/YRQsrUEI#Some(24),Russian_Game Russian_Game_Classical_Attack
xRrC3,r2qkbnr/1b2n3/p3p1pp/1pppP3/7N/P1N5/1PP1BPPP/R1BQ1RK1 w kq - 0 13,h4g6 e7g6 e2h5 g8e7,1503,75,96,7629,advantage defensiveMove hangingPiece opening short,https://lichess.org/B0h5UaQv#Some(24),Sicilian_Defense Sicilian_Defense_Bowdler_Attack
1zOqc,r3kbnr/pbpp2pp/np2p3/5p2/2PPP1q1/P1NB1N2/1P3PPP/R1BQK2R w KQkq - 2 8,e4f5 g4g2 h1g1 g2f3 d1f3 b7f3,1755,73,95,11090,advantage long opening,https://lichess.org/5QTDL18W#Some(14),English_Opening English_Opening_Other_variations
vWSSV,rnb1k2r/ppp1np1p/3p1q1b/8/3PPppP/2N5/PPPQN1P1/R1B1KB1R b KQkq - 7 9,f4f3 d2h6 f6h6 c1h6,1571,75,92,1399,advantage opening short,https://lichess.org/4xEBF0HE/black#Some(17),Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense
AvGmg,rnbq1r2/pp3pp1/2pb3k/3p1nNP/3P1PQ1/8/PPP3P1/RNB2RK1 b - - 2 12,f5e3 g5f7 h6h7 g4g6 h7g8 f7d8,1967,76,94,10912,crushing exposedKing long opening,https://lichess.org/31AASPLG/black#Some(23),French_Defense French_Defense_La_Bourdonnais_Variation
RxjVA,r2q1rk1/4bp2/pp1p2pP/4p2P/4b3/2PnB3/PP1QN2R/2KR1BN1 w - - 1 19,c1b1 d3b4 b1a1 b4c2 d2c2 e4c2,1953,75,93,2266,crushing discoveredAttack long opening queensideAttack,https://lichess.org/Totyfwbo#Some(36),Owen_Defense Owen_Defense_Other_variations
PijEv,r2qk2r/pb1p1ppp/1p1bpn2/1Np5/2P5/1P1nPN2/P2P1PPP/R1BQ1K1R b kq - 1 10,d3c1 b5d6 e8e7 d6b7,1582,484,100,1,equality fork hangingPiece opening short,https://lichess.org/khSkFZqy/black#Some(19),
v1vvQ,1r1qk2r/pbp1bpp1/1p2pn1p/8/Q2nN3/2NP2P1/PP3PBP/R1B2RK1 b k - 8 13,b7c6 e4f6 e7f6 g2c6 d4c6 a4c6,1654,75,96,22983,advantage discoveredAttack long opening,https://lichess.org/eRbMiw2r/black#Some(25),Zukertort_Opening Zukertort_Opening_Tennison_Gambit
BQnts,r2q1rk1/1ppb1ppp/p1n1p3/3nB3/3P4/P1P2N2/P1B2PPP/R2Q1RK1 b - - 0 13,d5c3 d1d3 g7g6 d3c3,1522,74,94,1022,advantage opening short,https://lichess.org/wqySqI6P/black#Some(25),Scandinavian_Defense Scandinavian_Defense_Marshall_Variation
EIITv,rnb1kb1r/ppp1pppp/8/8/8/3B1Q2/PPPP1PqP/R1B1K1NR b KQkq - 1 6,c8h3 f3h3 g2h3 g1h3,1930,75,95,2160,advantage opening short,https://lichess.org/7bLDN2Gd/black#Some(11),Scandinavian_Defense Scandinavian_Defense_Modern_Variation
dxNsO,r1bq1rk1/ppp2ppp/5n2/6B1/2Bb4/2N5/PP3PPP/R2QR1K1 b - - 1 13,c8f5 c3d5 d4f2 g1f2,1954,76,92,2521,crushing opening short,https://lichess.org/ipVZh9uX/black#Some(25),Russian_Game Russian_Game_Stafford_Gambit
yOoer,r1bqk1nr/pp3ppp/1bn1p3/3pP3/3P1P2/P2B1N2/1P1N2PP/R1BQK2R b KQkq - 0 10,c6d4 f3d4 b6d4 d1a4 c8d7 a4d4,1713,72,95,12669,crushing fork long opening,https://lichess.org/jmZf9i3j/black#Some(19),French_Defense French_Defense_Normal_Variation
VVaAX,rn3rk1/3bqpbp/p5p1/2pp4/B7/2P2N2/PP3PPP/RN1Q1RK1 w - - 0 14,d1d5 d7a4 d5a8 a4c6 a8c6 b8c6,1829,76,96,11544,advantage long opening sacrifice trappedPiece,https://lichess.org/onhoWJX2#Some(26),Sicilian_Defense Sicilian_Defense_Hyperaccelerated_Dragon
4C8Hk,r1b1kbnr/pp3ppp/2n1pq2/2p5/4N3/3B4/PPP2PPP/R1BQ1K1R b kq - 2 10,f6h4 c1g5 h4g5 e4g5,1576,74,91,2404,advantage opening short trappedPiece,https://lichess.org/heQa1Zyz/black#Some(19),Sicilian_Defense Sicilian_Defense_French_Variation
9dxPu,r1b1k2r/pp1n2pp/2p1p3/q4pB1/1b1PN3/4P3/PPPN1PPP/R2QK2R w KQkq - 2 11,a2a3 f5e4 a3b4 a5g5,1858,74,94,10228,advantage capturingDefender discoveredAttack opening pin short,https://lichess.org/7vd976Eu#Some(20),Rapport-Jobava_System Rapport-Jobava_System_Other_variations
tBkRO,r2q1rk1/ppp2ppp/2np4/2b1p3/2B1P1b1/2N2N2/PPPP1P2/R1BQ1RK1 w - - 0 11,d2d3 c6d4,1698,75,93,589,crushing oneMove opening,https://lichess.org/vtNPm9Z7#Some(20),Four_Knights_Game Four_Knights_Game_Italian_Variation
CI5Du,r2qk2r/bp1bnppp/p1n1p3/P2pP3/3p4/1N1B1N2/1PP2PPP/R1BQR1K1 b kq - 0 11,e8g8 d3h7 g8h7 f3g5,1610,75,93,3043,attraction crushing kingsideAttack opening sacrifice short,https://lichess.org/0sbshm67/black#Some(21),French_Defense French_Defense_Advance_Variation
slqJW,rnb2rk1/ppN1pp1p/6p1/8/3b4/5NP1/PP2Pn1P/R3KBR1 b Q - 1 12,f2e4 f3d4 b8a6 c7a8,1623,74,92,2288,advantage hangingPiece opening short trappedPiece,https://lichess.org/L1UWX27i/black#Some(23),Modern_Defense Modern_Defense_Other_variations
lFTv8,rnb1r1k1/ppp2ppp/8/3N1q2/2P5/4BN1P/PP2P1P1/2KR1B1R b - - 8 16,b8a6 d5e7 g8h8 e7f5,1771,74,92,1566,advantage kingsideAttack opening short,https://lichess.org/3dnN9VE4/black#Some(31),Indian_Defense Indian_Defense_Budapest_Defense
4BFNF,r1bqk1nr/pp3ppp/4p3/8/Qb1n4/4B3/3N1PPP/R3KBNR b KQkq - 1 12,b7b5 f1b5 d4b5 a4b5 d8d7 b5b4,1709,75,94,6286,advantage fork long opening,https://lichess.org/XYWdTqrA/black#Some(23),Sicilian_Defense Sicilian_Defense_Mengarini_Variation
gIySS,r1b1kbnr/1ppp1pp1/p6p/4N1q1/P1BnP3/8/1PPP1PPP/RNBQK2R w KQkq - 1 7,e5g4 d7d5 g4e3 d5c4,1799,75,90,721,crushing opening short,https://lichess.org/mi8sB0kZ#Some(12),Ruy_Lopez Ruy_Lopez_Bird_Variation
TUsd4,r1bq1rk1/1p3pbp/p1n3p1/3n4/3N4/1Q2P1P1/PP3PBP/R1B2RK1 w - - 0 13,g2d5 c6a5 b3d1 d8d5,1923,76,92,1690,advantage opening short,https://lichess.org/QAHpM2YL#Some(24),English_Opening English_Opening_Anglo-Indian_Defense
DzVOq,rnbq1rk1/p1pnbppp/1p2p3/2PpP3/3P1P1P/2NB1N2/PP4P1/R1BQK2R b KQ - 0 10,b6c5 d3h7 g8h7 f3g5,1855,77,91,2416,attraction crushing kingsideAttack opening sacrifice short,https://lichess.org/1ON4jFTw/black#Some(19),Alekhine_Defense Alekhine_Defense_Two_Pawn_Attack
Fvf9Z,rnbqk2r/pp1nppbp/3pP1p1/6N1/3p1P2/2N5/PPP3PP/R1BQKB1R b KQkq - 0 8,d4c3 e6f7 e8f8 g5e6 f8f7 e6d8,1660,75,92,385,advancedPawn attackingF2F7 crushing fork long opening,https://lichess.org/CbNUfIqV/black#Some(15),Pirc_Defense Pirc_Defense_Austrian_Attack
wzrXE,r1b1k2r/pp2nppp/2n1p3/q2pP3/8/2NB1N2/PP3PPP/R2QR1K1 b kq - 2 11,e8g8 d3h7 g8h7 f3g5,1588,75,91,1726,attraction crushing kingsideAttack opening sacrifice short,https://lichess.org/03a0Jttf/black#Some(21),French_Defense French_Defense_Advance_Variation
oYplm,rnb1kb1r/p2p1ppp/1q2p3/4P3/2Bp2Q1/2P5/P3NPPP/R1B1K2R w KQkq - 0 12,c3d4 b6b4 c1d2 b4c4 a1c1 c4a6,1800,74,91,1575,advantage fork long opening,https://lichess.org/mL6funWh#Some(22),Alekhine_Defense Alekhine_Defense_Two_Pawn_Attack
HviRo,rnbqkb1r/3ppppp/8/1ppP4/4n3/5N2/PP3PPP/RNBQKB1R w KQkq - 0 7,f1b5 d8a5 f3d2 e4d2 d1d2 a5b5,1563,74,92,2459,advantage fork long opening,https://lichess.org/Lfv4JRu9#Some(12),Benko_Gambit_Accepted Benko_Gambit_Accepted_Other_variations
1gYWR,2rqk2r/pp1bbpp1/4pN2/3p3Q/8/2P3P1/P2K1n1P/RNB4R b k - 1 17,e7f6 h5h8 e8e7 c1a3 c8c5 a3c5,1982,76,92,1459,hangingPiece long mate mateIn3 opening,https://lichess.org/2FWv2nZU/black#Some(33),French_Defense French_Defense_Advance_Variation
P1lyL,2kr1bnr/ppp1pppp/8/q7/3n2b1/2N2NP1/PPPP1PBP/R1BQ1RK1 w - - 5 8,d2d3 a5h5 f3d4 g4d1,1951,71,94,9897,crushing opening short,https://lichess.org/BtmgZPs5#Some(14),Nimzowitsch_Defense Nimzowitsch_Defense_Declined_Variation
F3OXT,rn1qk1nr/1bpp4/pp2p3/6b1/3NPP1p/2NB4/PPP3PP/R2Q1RK1 b kq - 0 13,d8f6 e4e5 f6h6 f4g5,1901,76,93,2236,advantage opening short,https://lichess.org/jpbYlZWg/black#Some(25),English_Defense English_Defense_Other_variations
lpUqo,r1b2rk1/1pq2ppp/p1n1p3/2b5/P1B1P1n1/2N2N2/1P2QPPP/R1B2RK1 w - - 3 14,h2h3 c6d4 h3g4 d4e2,1756,73,95,11236,advantage kingsideAttack opening short,https://lichess.org/n8qSA1H8#Some(26),Queens_Gambit_Declined Queens_Gambit_Declined_Vienna_Variation
LABgz,r2qkbnr/1p3ppp/p1bpp3/8/3N4/1Q6/PPP2PPP/RNB1R1K1 b kq - 3 11,c6d5 b3d5,1735,75,93,2181,advantage oneMove opening pin,https://lichess.org/bZ8X4WB0/black#Some(21),Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit
JDSJ7,r1bqrnk1/pp3ppp/2pb1n2/3pN3/3P4/P1NB4/1PPB1PPP/R2QR1K1 b - - 0 12,c8g4 e5g4 e8e1 d2e1,1533,75,94,4816,crushing opening short,https://lichess.org/hmvBVgz3/black#Some(23),French_Defense French_Defense_Knight_Variation
jiuMA,r1bqk2r/pp1pbppp/2n2n2/3Np1B1/4P3/5N2/PP3PPP/2RQKB1R b Kkq - 7 8,f6e4 g5e7 c6e7 d5c7,1823,78,94,15230,advantage opening short,https://lichess.org/qRwgYxN3/black#Some(15),Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit
7MJiC,r1bqk1nr/pppp1ppp/1b6/4Q3/3nP3/4B3/PPP2PPP/RN2KB1R b KQkq - 1 7,d8e7 e3d4 e7e5 d4e5,1565,500,100,3,equality opening short,https://lichess.org/LLNhxwp2/black#Some(13),
qCVT7,r1b1k2r/pp3ppp/1q2p3/2bpP3/N2n4/4B3/PP3PPP/1R1QKB1R b Kkq - 3 13,b6b4 e3d2 d4f3 g2f3,1722,75,92,1552,crushing defensiveMove opening short,https://lichess.org/CueGcohO/black#Some(25),French_Defense French_Defense_Advance_Variation
Zp6Ki,r2qk2r/p1p2ppp/2pp4/2b5/4Ppb1/2PP1N2/PP2Q3/RNB1K2R w KQkq - 0 12,c1f4 d8f6 b1d2 f6f4,1812,74,92,2627,advantage opening short,https://lichess.org/xZMK3uKD#Some(22),Kings_Gambit_Declined Kings_Gambit_Declined_Classical_Variation
QsA6K,r1b2rk1/ppp2ppp/2nbpn2/7q/3P4/2N2NP1/PPP2PBP/R1BQR1K1 b - - 4 9,e6e5 d4e5 c6e5 f3e5 h5d1 c3d1,1674,75,93,1937,advantage fork long opening,https://lichess.org/KArGkPZj/black#Some(17),French_Defense French_Defense_Knight_Variation
EMQ31,r1bqkb1r/1pp2pp1/p1np1n1p/3NP1B1/3P4/5N2/PP3PPP/R2QKB1R w KQkq - 2 10,e5f6 h6g5 d1e2 c8e6,1605,330,100,2,equality opening short,https://lichess.org/QwIn2nEE#Some(18),
qb1Se,rnb1k1nr/pp2qpbp/3Np3/2p3NQ/2p1P3/8/PPPP1PPP/R1B1K2R b KQkq - 1 8,e7d6 h5f7 e8d8 f7g7,1530,77,94,11741,advantage attackingF2F7 fork opening short,https://lichess.org/RjJaQ29X/black#Some(15),Sicilian_Defense Sicilian_Defense_Other_variations
f19Sc,r1b2rk1/2q1bppp/p1np1n2/1p6/3QP3/2N2N1P/PPB2PP1/R1B1R1K1 w - - 3 15,d4d3 c6b4 d3d2 b4c2 d2c2 b5b4,1799,75,95,1668,crushing long opening,https://lichess.org/7XymYPHB#Some(28),Ruy_Lopez Ruy_Lopez_Closed
xczl3,rnb1k2r/p1ppqppp/1p3n2/2b1P3/7Q/4BN2/PPP2PPP/RN2KB1R b KQkq - 4 7,c5e3 e5f6 e3g5 f6e7 g5h4 f3h4,1888,77,93,7669,advancedPawn advantage long opening,https://lichess.org/9t6hCGZo/black#Some(13),Center_Game Center_Game_Other_variations
QbOMv,r2qkb1r/ppp2ppp/2n5/3pp2b/4n3/1B1P1N1P/PPP2PP1/RNBQR1K1 b kq - 0 8,e4c5 f3e5 h5d1 e5c6 e8d7 c6d8,1857,76,92,980,crushing discoveredAttack long opening sacrifice,https://lichess.org/LpN41pCE/black#Some(15),Russian_Game Russian_Game_Italian_Variation
T4n2G,rnbqk2r/p1p2ppp/1p2pn2/8/1bBP4/2N1PN2/PPQ2PPP/R1B1K2R b KQkq - 1 7,c8b7 c2a4 b8c6 c4b5 b4c3 b2c3,1634,75,95,6796,crushing fork long opening,https://lichess.org/ZYC6qtwb/black#Some(13),Queens_Pawn_Game Queens_Pawn_Game_Other_variations
aLkNu,rn2kbnr/ppq2ppp/8/3B4/6b1/1Q6/PP1PPP1P/R1B1K1NR b KQkq - 0 8,g4e6 b3b7 c7b7 d5b7,1979,80,90,500,crushing opening short,https://lichess.org/1mrG4a3k/black#Some(15),Grob_Opening Grob_Opening_Grob_Gambit
d2v2S,r1bqkb1r/pp1p1ppp/2n2n2/4p3/5B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 0 7,f4e5 c6e5 f3e5 d8a5 b1c3 a5e5,1653,75,100,148,advantage fork long opening,https://lichess.org/sZwxwm9T#Some(12),Indian_Defense Indian_Defense_London_System
60dmP,r1bqk2r/ppp2ppp/5n2/2b5/2Pn4/2N1B3/PP2NPPP/R2QKB1R b KQkq - 3 9,c8g4 e3d4 c5d4 d1d4 d8d4 e2d4,1697,77,93,2246,crushing long opening,https://lichess.org/7zP1G2L1/black#Some(17),Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit
4o8q8,r1bk3r/pp1p1pp1/1q3n1p/4Q3/3nPP2/2NB4/PPP3PP/R1B2RK1 w - - 1 13,g1h1 d7d6 e5f6 g7f6,1743,237,100,10,equality opening short trappedPiece,https://lichess.org/7PhGRGU7#Some(24),
Wc20B,r3kbnr/pppn1pp1/4pqp1/1Q1p4/8/1P2P2P/P1PP1PP1/RNB1K1NR w KQkq - 4 8,b5b7 a8b8 b7b8 d7b8,1518,76,92,164,advantage opening short,https://lichess.org/0QVJnjqq#Some(14),Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations
k8H0b,r3kb1r/2qn1ppp/p1p1p3/3pNb2/Q2P4/2N1P3/PP3PPP/R1B2RK1 w kq - 4 12,e5c6 d7b6 a4a5 c7c6,1508,74,93,1050,advantage opening short,https://lichess.org/NTQ0CoZj#Some(22),Slav_Defense Slav_Defense_Exchange_Variation
sxyBN,r1bq1rk1/pp4pn/4pb2/4Npp1/2pP4/2P1P1BP/PPB2P2/RQ2K2R w KQ - 2 18,e5c4 d8d5 e3e4 d5c4,1606,71,97,13692,advantage fork opening short,https://lichess.org/EQUakHrC#Some(34),Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
5B8ap,r1b1kb1r/2qp1ppp/p1n1p3/2p5/2B1P1n1/2N2N2/P1PPQPPP/1RB2RK1 w kq - 6 10,h2h3 c6d4 h3g4 d4e2,1582,76,94,2209,advantage kingsideAttack opening short,https://lichess.org/0c59CKNp#Some(18),Sicilian_Defense Sicilian_Defense_Wing_Gambit
EmMIb,rnb2rk1/pp3ppp/3bpn2/2qp4/8/2PBPNB1/PP1N1PPP/R2QK2R b KQ - 1 9,b8c6 d2b3 c5b6 g3d6,1965,75,93,4062,crushing opening short,https://lichess.org/cQGRXkGN/black#Some(17),Queens_Pawn_Game Queens_Pawn_Game_Steinitz_Countergambit
5WaDn,rn2kb1r/pp3ppp/1qp1pn2/8/6b1/1PN1BN2/P1P1BPPP/R2Q1RK1 b kq - 1 11,f8c5 c3a4 c5e3 a4b6,1638,74,95,9644,advantage opening short,https://lichess.org/HaxvV5H2/black#Some(21),Scandinavian_Defense Scandinavian_Defense_Main_Line
jsghy,r2qk2r/pp2bpp1/4p3/3p4/3P2np/2P1BPP1/PP2N3/RN3RQK w kq - 0 19,h1g2 h4h3 g2h1 h3h2 g1g2 g4e3,1512,75,98,4128,advancedPawn advantage long opening,https://lichess.org/tqaIEoPE#Some(36),
iVhFo,r1b1k2r/pp2bpp1/1q3n1p/1N2Q3/2P1P3/8/PP3PPP/3RKB1R b Kkq - 4 12,f6g4 b5c7 b6c7 e5c7,1803,75,91,1342,crushing fork opening short,https://lichess.org/pMMpYZ3k/black#Some(23),English_Opening English_Opening_Symmetrical_Variation
Wlopr,r2qk2r/pbp2ppp/2n2n2/3NN1B1/4p3/8/PP2BPPP/R2QK2R b KQkq - 0 12,c6e5 d5f6 g7f6 d1d8 a8d8 g5f6,1628,74,95,4921,crushing discoveredAttack long opening,https://lichess.org/q9uBJ3Bo/black#Some(23),Horwitz_Defense Horwitz_Defense_Other_variations
nFgD8,r3k1nr/ppp1qppp/3b4/3pn3/6b1/P3PN2/1PPNBPPP/R1BQ1RK1 w kq - 0 9,b2b4 e5f3 d2f3 g4f3 e2f3 e7e5 g2g3 e5a1,1979,75,96,1786,crushing kingsideAttack opening veryLong,https://lichess.org/y0lW7k7O#Some(16),Queens_Pawn_Game Queens_Pawn_Game_Anti-Torre
m23Vq,rnbqk1nr/1p2ppbp/p2p2p1/8/3NP3/2NB4/PPP2PPP/R1BQK2R w KQkq - 0 7,e1g1 g7d4 d3b5 a6b5,1675,75,93,1841,advantage hangingPiece opening short,https://lichess.org/OFHBcKpe#Some(12),Sicilian_Defense Sicilian_Defense_Hyperaccelerated_Pterodactyl
RO1eG,rnbq1rk1/ppp3p1/4pn1p/4P3/8/3B4/PPP1QPPP/R1B1K2R b KQ - 0 11,f6d5 e2e4 f8f5 g2g4,1625,76,92,2540,advantage master opening short,https://lichess.org/BmJ6mOjW/black#Some(21),French_Defense French_Defense_Rubinstein_Variation
cqjFq,rnbk3r/1pN2ppp/p7/4p3/1b2n3/1N6/PPP3PP/R1BK1B1R w - - 2 12,c7a8 c8g4 f1e2 e4f2,1759,74,95,11054,mate mateIn2 opening short,https://lichess.org/hZV6lmIn#Some(22),Sicilian_Defense Sicilian_Defense_Najdorf_Variation
AQSDw,1r1qr1k1/ppp2ppn/2n4p/8/2P3b1/PN1P1N2/1P2BPPP/R2QR1K1 w - - 4 16,b3d4 c6d4 f3d4 d8d4,1867,75,92,5080,advantage opening short,https://lichess.org/2L6pzqEO#Some(30),Scandinavian_Defense Scandinavian_Defense_Modern_Variation
CZZvC,r2q1rk1/ppp1b1pp/1nn5/3bP3/4NPP1/1PB4P/P5B1/R3QRK1 b - - 0 19,e7c5 e4c5 d5g2 g1g2 d8d5 c5e4,1650,76,93,1561,advantage defensiveMove hangingPiece long opening,https://lichess.org/ireafL7d/black#Some(37),Zukertort_Opening Zukertort_Opening_Black_Mustang_Defense
b43iV,3rqrk1/ppn1b1p1/2p1p2N/2Pn1p1N/3P4/P2Q4/1P3PPP/R1BR2K1 b - - 1 18,g7h6 d3g3 e7g5 c1g5,1546,75,93,1019,crushing opening short,https://lichess.org/s5TJToiY/black#Some(35),Slav_Defense Slav_Defense_Other_variations
umhNA,rnb2rk1/pp3ppp/5q2/2bBp3/8/3P4/PPP1QPPP/RN2K1NR w KQ - 3 9,g1f3 e5e4 d3e4 f6b2 e1g1 b2a1,1827,74,96,5189,advantage discoveredAttack long opening trappedPiece,https://lichess.org/LRQvbmgv#Some(16),Bishops_Opening Bishops_Opening_Berlin_Defense
KJe9A,2rqr1k1/3n2bp/b2p2p1/p2Ppp2/1p2n3/4B1PP/PP1N1PB1/1QRNR1K1 b - - 3 19,a6d3 c1c8 d3b1 c8d8 e8d8 d2b1,1639,75,94,2394,advantage long opening,https://lichess.org/UDVlrzhY/black#Some(37),Indian_Defense Indian_Defense_Przepiorka_Variation
CqXCr,r2qk2r/pp1nbpp1/2p1pn2/8/2BPb2B/5N1P/PPP1NPP1/R2QK2R w KQkq - 1 12,e2c3 e4f3 d1f3 h8h4,1561,75,93,658,capturingDefender crushing opening short,https://lichess.org/kfTYWw2J#Some(22),Caro-Kann_Defense Caro-Kann_Defense_Main_Line
7LwoR,r1bq1rk1/p1p1nppp/1bpp4/6B1/3NP3/2N4P/PPP2PP1/R2Q1RK1 b - - 4 10,c8a6 d4c6 e7c6 g5d8,1600,76,92,190,advantage opening short,https://lichess.org/IoG8aycR/black#Some(19),Three_Knights_Opening Three_Knights_Opening_Other_variations
UK52z,rnbqk2r/p3bpp1/1p2pn1p/3p4/3P4/2PB1P2/PP3BPP/RN1QK1NR b KQkq - 1 9,c8a6 d3a6 b8a6 d1a4 d8d7 a4a6,1721,76,93,1927,crushing fork long opening,https://lichess.org/MifeRc3a/black#Some(17),Queens_Pawn_Game Queens_Pawn_Game_Levitsky_Attack
zQQ8g,r2qk1nr/1p1n1ppp/p3p3/3p1b2/1b1P4/2N2N2/PPPBBPPP/R2Q1RK1 w kq - 2 9,c3d5 b4d2 f3d2 e6d5,1579,75,92,253,advantage intermezzo opening short,https://lichess.org/arrINDh7#Some(16),Caro-Kann_Defense Caro-Kann_Defense_Other_variations
gVaiJ,r1b1kb1r/ppp1nppp/2n3q1/1B1pp2Q/8/BP2PN2/P1PP1PPP/RN2K2R w KQkq - 8 7,h5e5 g6g2 b5c6 b7c6,1679,74,93,2837,advantage fork opening short,https://lichess.org/H6RKR8Og#Some(12),Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations
7lWuk,rnb2rk1/pp1qnp2/2pb4/3p2B1/3P4/3B4/PPP1QPPP/RN2R1K1 b - - 0 12,e7g6 e2h5 d7g4 d3g6 g4h5 g6h5,1967,74,91,166,advantage long opening,https://lichess.org/i3lcxw3D/black#Some(23),French_Defense French_Defense_Exchange_Variation
sxWN9,rnbqk1nr/1pp2pp1/p2p3p/2bNp2Q/2B1P3/3P1N2/PPP2PPP/R1B1K2R w KQkq - 2 8,d5b6 g7g6 c4f7 e8f7 f3e5 d6e5,1755,72,95,8965,advantage long opening,https://lichess.org/CDrkrqA0#Some(14),Bishops_Opening Bishops_Opening_Boi_Variation
WgFWd,r1b1kb1r/pp1n1ppp/1qn1p3/3pP3/3P1P2/1Q2B3/PP1N2PP/R3KBNR b KQkq - 0 10,c6d4 b3b6 d4c2 e1d1 a7b6 d1c2,1619,76,97,2020,advantage long opening,https://lichess.org/lhEGNirN/black#Some(19),Lion_Defense Lion_Defense_Lions_Jaw
jxrP7,rn2kb1r/p1q2ppp/2N2n2/N7/4p3/4PQ2/1P1P1PPP/R1B1K2R w KQkq - 0 13,f3f4 f8d6 f4g5 b8c6,1881,74,93,6558,advantage opening short,https://lichess.org/sHq8c8cY#Some(24),Reti_Opening Reti_Opening_Reti_Accepted
pLFHF,r1bq1rk1/1p2bppp/2nppn2/p7/2P2B2/1NN3P1/PP2PPBP/R2Q1RK1 w - - 0 11,b3d4 c6d4 d1d4 e6e5 f4e5 d6e5,1577,75,93,3084,advantage fork long opening,https://lichess.org/ChxCg0qm#Some(20),Indian_Defense Indian_Defense_Tartakower_Attack
RspCG,rn1bqrk1/pbp3pp/1p1p4/3n1pN1/2B5/2N1P3/PP3PPP/R1BQ1RK1 b - - 1 13,d8g5 c4d5 b7d5 d1d5 e8f7 d5a8,1592,78,93,9226,crushing fork long opening,https://lichess.org/L6RPfZQ9/black#Some(25),Dutch_Defense Dutch_Defense_Queens_Knight_Variation
IEb7y,r1b1r1k1/1p1n1pb1/pq1p2pp/2pP4/2P2n1B/1PNB1N1P/P4PP1/2RQ1RK1 w - - 3 16,d3b1 g7c3 c1c3 f4e2 g1h2 e2c3 d1c1 c3b1,1772,74,93,1130,advantage attraction fork opening veryLong,https://lichess.org/YEpCQE3j#Some(30),Benoni_Defense Benoni_Defense_Old_Benoni
UDTLY,rn2kbnr/ppp2p1p/4Q1p1/5b2/5B2/3N4/PPP2PPP/RN2KB1R b KQkq - 0 9,f7e6 f4e5 g8f6 e5f6,1694,75,93,2634,advantage opening short,https://lichess.org/fqxyqwHB/black#Some(17),Elephant_Gambit Elephant_Gambit_Other_variations
